Kalem,2025Q2
nakit ve nakit benzerleri,15984204
finansal yatırımlar,83382
duran finansal yatırımlar,0
kısa vadeli borçlanmalar,3467281
uzun vadeli borçlanmaların kısa vadeli kısımları,12265287
kısa dönem kira yükümlülükleri,0
uzun vadeli borçlanmalar,20201419
uzun dönem kira yükümlülükleri,0
ana ortaklığa ait özkaynaklar,48238985
toplam kaynaklar,140832634
hasılat,95098254
esas faaliyet karı,(665950)
ana ortaklık payları,1602173
