Kalem,2025Q2
nakit ve nakit benzerleri,5380882258
finansal yatırımlar,2064758139
duran finansal yatırımlar,0
kısa vadeli borçlanmalar,37912592
uzun vadeli borçlanmaların kısa vadeli kısımları,0
kısa dönem kira yükümlülükleri,1844511535
uzun vadeli borçlanmalar,0
uzun dönem kira yükümlülükleri,2735393642
ana ortaklığa ait özkaynaklar,19003488612
toplam kaynaklar,30005622838
hasılat,20350648674
esas faaliyet karı,1437689093
ana ortaklık payları,1463171061
