Kalem,2025Q2
nakit ve nakit benzerleri,2613490
finansal yatırımlar,0
duran finansal yatırımlar,0
kısa vadeli borçlanmalar,444096
uzun vadeli borçlanmaların kısa vadeli kısımları,460301
kısa dönem kira yükümlülükleri,0
uzun vadeli borçlanmalar,1842382
uzun dönem kira yükümlülükleri,0
ana ortaklığa ait özkaynaklar,11547941
toplam kaynaklar,15489463
hasılat,2613490
esas faaliyet karı,(77912)
ana ortaklık payları,344063
