Kalem,2025Q2
nakit ve nakit benzerleri,6388292415
finansal yatırımlar,0
duran finansal yatırımlar,0
kısa vadeli borçlanmalar,2668999995
uzun vadeli borçlanmaların kısa vadeli kısımları,46873348
kısa dönem kira yükümlülükleri,76679379
uzun vadeli borçlanmalar,36056578
uzun dönem kira yükümlülükleri,61335806
ana ortaklığa ait özkaynaklar,11394854022
toplam kaynaklar,21907688359
hasılat,15465429522
esas faaliyet karı,(495938195)
ana ortaklık payları,(277365164)
