Kalem,2025Q2
nakit ve nakit benzerleri,1610279810
finansal yatırımlar,0
duran finansal yatırımlar,40390602
kısa vadeli borçlanmalar,3935155435
uzun vadeli borçlanmaların kısa vadeli kısımları,258883276
kısa dönem kira yükümlülükleri,0
uzun vadeli borçlanmalar,413853202
uzun dönem kira yükümlülükleri,0
ana ortaklığa ait özkaynaklar,3874544381
toplam kaynaklar,10931657679
hasılat,4625596376
esas faaliyet karı,247166388
ana ortaklık payları,213454129
