Kalem,2025Q2
nakit ve nakit benzerleri,343921797
finansal yatırımlar,32120817
duran finansal yatırımlar,0
kısa vadeli borçlanmalar,1580352354
uzun vadeli borçlanmaların kısa vadeli kısımları,197159641
kısa dönem kira yükümlülükleri,0
uzun vadeli borçlanmalar,812165914
uzun dönem kira yükümlülükleri,0
ana ortaklığa ait özkaynaklar,5072384434
toplam kaynaklar,10128869514
hasılat,3540567403
esas faaliyet karı,237357052
ana ortaklık payları,36206470
