Kalem,2025Q2
nakit ve nakit benzerleri,11993988592
finansal yatırımlar,3957532000
duran finansal yatırımlar,1250000
kısa vadeli borçlanmalar,3534669882
uzun vadeli borçlanmaların kısa vadeli kısımları,511409966
kısa dönem kira yükümlülükleri,0
uzun vadeli borçlanmalar,4057703845
uzun dönem kira yükümlülükleri,0
ana ortaklığa ait özkaynaklar,41673578219
toplam kaynaklar,150387234459
hasılat,20541551806
esas faaliyet karı,4266085654
ana ortaklık payları,1560348510
