Kalem,2025Q2
nakit ve nakit benzerleri,83896762
finansal yatırımlar,0
duran finansal yatırımlar,179144
kısa vadeli borçlanmalar,15149733
uzun vadeli borçlanmaların kısa vadeli kısımları,13530324
kısa dönem kira yükümlülükleri,0
uzun vadeli borçlanmalar,106619118
uzun dönem kira yükümlülükleri,0
ana ortaklığa ait özkaynaklar,266482251
toplam kaynaklar,492364562
hasılat,94957592
esas faaliyet karı,3736716
ana ortaklık payları,1732944
