Kalem,2025Q2
nakit ve nakit benzerleri,56987878
finansal yatırımlar,0
duran finansal yatırımlar,519190
kısa vadeli borçlanmalar,19830171
uzun vadeli borçlanmaların kısa vadeli kısımları,31776574
kısa dönem kira yükümlülükleri,0
uzun vadeli borçlanmalar,96010484
uzun dönem kira yükümlülükleri,0
ana ortaklığa ait özkaynaklar,140459002
toplam kaynaklar,417178028
hasılat,365359745
esas faaliyet karı,20228968
ana ortaklık payları,12987561
