Kalem,2025Q2
nakit ve nakit benzerleri,55838314
finansal yatırımlar,0
duran finansal yatırımlar,0
kısa vadeli borçlanmalar,347372879
uzun vadeli borçlanmaların kısa vadeli kısımları,8646813
kısa dönem kira yükümlülükleri,0
uzun vadeli borçlanmalar,85750136
uzun dönem kira yükümlülükleri,0
ana ortaklığa ait özkaynaklar,2350579315
toplam kaynaklar,3069035143
hasılat,1087730685
esas faaliyet karı,219814111
ana ortaklık payları,(57009645)
