Kalem,2025Q2
nakit ve nakit benzerleri,116601097
finansal yatırımlar,10465244
duran finansal yatırımlar,20421173
kısa vadeli borçlanmalar,15914566
uzun vadeli borçlanmaların kısa vadeli kısımları,43522435
kısa dönem kira yükümlülükleri,0
uzun vadeli borçlanmalar,113421078
uzun dönem kira yükümlülükleri,0
ana ortaklığa ait özkaynaklar,219706432
toplam kaynaklar,457381687
hasılat,98431799
esas faaliyet karı,37414400
ana ortaklık payları,7467754
