Kalem,2025Q2
nakit ve nakit benzerleri,4705523275
finansal yatırımlar,5697758511
duran finansal yatırımlar,1338946039
kısa vadeli borçlanmalar,3316317200
uzun vadeli borçlanmaların kısa vadeli kısımları,91901809
kısa dönem kira yükümlülükleri,0
uzun vadeli borçlanmalar,30260043
uzun dönem kira yükümlülükleri,0
ana ortaklığa ait özkaynaklar,26157955886
toplam kaynaklar,38157317443
hasılat,6940483012
esas faaliyet karı,2327250412
ana ortaklık payları,912097512
