Kalem,2025Q2
nakit ve nakit benzerleri,3345902425
finansal yatırımlar,5846776629
duran finansal yatırımlar,0
kısa vadeli borçlanmalar,1868316014
uzun vadeli borçlanmaların kısa vadeli kısımları,0
kısa dönem kira yükümlülükleri,0
uzun vadeli borçlanmalar,44548864
uzun dönem kira yükümlülükleri,0
ana ortaklığa ait özkaynaklar,26803102990
toplam kaynaklar,70293559897
hasılat,75847524416
esas faaliyet karı,778755219
ana ortaklık payları,(319221259)
