Kalem,2025Q2
nakit ve nakit benzerleri,7746240369
finansal yatırımlar,31898966
duran finansal yatırımlar,14251184
kısa vadeli borçlanmalar,9203925569
uzun vadeli borçlanmaların kısa vadeli kısımları,1605999603
kısa dönem kira yükümlülükleri,0
uzun vadeli borçlanmalar,4516872854
uzun dönem kira yükümlülükleri,0
ana ortaklığa ait özkaynaklar,15158613910
toplam kaynaklar,40015810102
hasılat,25976792299
esas faaliyet karı,1970403856
ana ortaklık payları,588971616
