Kalem,2025Q2
nakit ve nakit benzerleri,5806759211
finansal yatırımlar,0
duran finansal yatırımlar,78626616
kısa vadeli borçlanmalar,9352048809
uzun vadeli borçlanmaların kısa vadeli kısımları,48657141
kısa dönem kira yükümlülükleri,0
uzun vadeli borçlanmalar,25071402
uzun dönem kira yükümlülükleri,0
ana ortaklığa ait özkaynaklar,23701354457
toplam kaynaklar,52639746105
hasılat,23560371441
esas faaliyet karı,4732600673
ana ortaklık payları,2286282723
