Kalem,2025Q2
nakit ve nakit benzerleri,69776818
finansal yatırımlar,0
duran finansal yatırımlar,0
kısa vadeli borçlanmalar,161034132
uzun vadeli borçlanmaların kısa vadeli kısımları,352894767
kısa dönem kira yükümlülükleri,0
uzun vadeli borçlanmalar,114413962
uzun dönem kira yükümlülükleri,0
ana ortaklığa ait özkaynaklar,436991200
toplam kaynaklar,1640366335
hasılat,778621179
esas faaliyet karı,33911765
ana ortaklık payları,(43830632)
