Kalem,2025Q2
nakit ve nakit benzerleri,324805811
finansal yatırımlar,360198
duran finansal yatırımlar,0
kısa vadeli borçlanmalar,1423984485
uzun vadeli borçlanmaların kısa vadeli kısımları,0
kısa dönem kira yükümlülükleri,67310527
uzun vadeli borçlanmalar,86670945
uzun dönem kira yükümlülükleri,86783963
ana ortaklığa ait özkaynaklar,3581119556
toplam kaynaklar,8199034007
hasılat,8453929688
esas faaliyet karı,1029572779
ana ortaklık payları,264883996
