Kalem,2025Q2
nakit ve nakit benzerleri,420656407
finansal yatırımlar,0
duran finansal yatırımlar,0
kısa vadeli borçlanmalar,325213989
uzun vadeli borçlanmaların kısa vadeli kısımları,0
kısa dönem kira yükümlülükleri,18610021
uzun vadeli borçlanmalar,64255827
uzun dönem kira yükümlülükleri,64255827
ana ortaklığa ait özkaynaklar,3897338727
toplam kaynaklar,12460356225
hasılat,14034646254
esas faaliyet karı,390420022
ana ortaklık payları,60876429
