Kalem,2025Q2
nakit ve nakit benzerleri,351939486
finansal yatırımlar,1392947754
duran finansal yatırımlar,47733031
kısa vadeli borçlanmalar,75239178
uzun vadeli borçlanmaların kısa vadeli kısımları,55717200
kısa dönem kira yükümlülükleri,0
uzun vadeli borçlanmalar,135376892
uzun dönem kira yükümlülükleri,0
ana ortaklığa ait özkaynaklar,3373578033
toplam kaynaklar,4537199027
hasılat,1834565507
esas faaliyet karı,373844122
ana ortaklık payları,242050480
