Kalem,2025Q2
nakit ve nakit benzerleri,60001656
finansal yatırımlar,0
duran finansal yatırımlar,0
kısa vadeli borçlanmalar,316529570
uzun vadeli borçlanmaların kısa vadeli kısımları,114668611
kısa dönem kira yükümlülükleri,0
uzun vadeli borçlanmalar,371206380
uzun dönem kira yükümlülükleri,0
ana ortaklığa ait özkaynaklar,2444443836
toplam kaynaklar,4084072806
hasılat,802181160
esas faaliyet karı,51730291
ana ortaklık payları,57031821
