Kalem,2025Q3
nakit ve nakit benzerleri,389957
finansal yatırımlar,80219
duran finansal yatırımlar,0
kısa vadeli borçlanmalar,25725
uzun vadeli borçlanmaların kısa vadeli kısımları,362194
kısa dönem kira yükümlülükleri,0
uzun vadeli borçlanmalar,1549941
uzun dönem kira yükümlülükleri,0
ana ortaklığa ait özkaynaklar,10170463
toplam kaynaklar,16505872
hasılat,7842312
esas faaliyet karı,1442760
ana ortaklık payları,632864
