Kalem,2025Q3
nakit ve nakit benzerleri,1243070399
finansal yatırımlar,654993
duran finansal yatırımlar,0
kısa vadeli borçlanmalar,267709564
uzun vadeli borçlanmaların kısa vadeli kısımları,10804408
kısa dönem kira yükümlülükleri,272730895
uzun vadeli borçlanmalar,0
uzun dönem kira yükümlülükleri,1589200443
ana ortaklığa ait özkaynaklar,3883118201
toplam kaynaklar,8534487482
hasılat,9849940509
esas faaliyet karı,498847342
ana ortaklık payları,297898068
