Kalem,2025Q3
nakit ve nakit benzerleri,138565909
finansal yatırımlar,0
duran finansal yatırımlar,11676532
kısa vadeli borçlanmalar,142104068
uzun vadeli borçlanmaların kısa vadeli kısımları,0
kısa dönem kira yükümlülükleri,0
uzun vadeli borçlanmalar,3016322
uzun dönem kira yükümlülükleri,0
ana ortaklığa ait özkaynaklar,3584581344
toplam kaynaklar,5440387554
hasılat,2479186087
esas faaliyet karı,1377338137
ana ortaklık payları,339382411
