Kalem,2025Q3
nakit ve nakit benzerleri,67572355
finansal yatırımlar,0
duran finansal yatırımlar,0
kısa vadeli borçlanmalar,184411500
uzun vadeli borçlanmaların kısa vadeli kısımları,65457705
kısa dönem kira yükümlülükleri,120891824
uzun vadeli borçlanmalar,514576210
uzun dönem kira yükümlülükleri,154720120
ana ortaklığa ait özkaynaklar,2570067358
toplam kaynaklar,4319911080
hasılat,2401361108
esas faaliyet karı,217614294
ana ortaklık payları,92233167
