Kalem,2025Q3
nakit ve nakit benzerleri,11909732
finansal yatırımlar,2218083
duran finansal yatırımlar,0
kısa vadeli borçlanmalar,16634819
uzun vadeli borçlanmaların kısa vadeli kısımları,88378
kısa dönem kira yükümlülükleri,0
uzun vadeli borçlanmalar,22319465
uzun dönem kira yükümlülükleri,19465
ana ortaklığa ait özkaynaklar,128854763
toplam kaynaklar,297757619
hasılat,65695425
esas faaliyet karı,20354001
ana ortaklık payları,10336401
