Kalem,2025Q3
nakit ve nakit benzerleri,132359291
finansal yatırımlar,0
duran finansal yatırımlar,0
kısa vadeli borçlanmalar,340487502
uzun vadeli borçlanmaların kısa vadeli kısımları,0
kısa dönem kira yükümlülükleri,18210029
uzun vadeli borçlanmalar,58969873
uzun dönem kira yükümlülükleri,58969873
ana ortaklığa ait özkaynaklar,4096021854
toplam kaynaklar,12792711252
hasılat,22278937118
esas faaliyet karı,601696313
ana ortaklık payları,86424735
