Kalem,2025Q3
nakit ve nakit benzerleri,30324709
finansal yatırımlar,1830905
duran finansal yatırımlar,0
kısa vadeli borçlanmalar,15782914
uzun vadeli borçlanmaların kısa vadeli kısımları,7962014
kısa dönem kira yükümlülükleri,0
uzun vadeli borçlanmalar,32597938
uzun dönem kira yükümlülükleri,0
ana ortaklığa ait özkaynaklar,72866518
toplam kaynaklar,194460339
hasılat,145161979
esas faaliyet karı,20882763
ana ortaklık payları,14064768
