Kalem,2025Q3
nakit ve nakit benzerleri,3490666
finansal yatırımlar,0
duran finansal yatırımlar,4200756
kısa vadeli borçlanmalar,8859079
uzun vadeli borçlanmaların kısa vadeli kısımları,1343746
kısa dönem kira yükümlülükleri,0
uzun vadeli borçlanmalar,3355388
uzun dönem kira yükümlülükleri,0
ana ortaklığa ait özkaynaklar,36974297
toplam kaynaklar,73798126
hasılat,51253749
esas faaliyet karı,2600494
ana ortaklık payları,1534069
