Kalem,2025Q3
nakit ve nakit benzerleri,828388576
finansal yatırımlar,0
duran finansal yatırımlar,3975000
kısa vadeli borçlanmalar,6653569740
uzun vadeli borçlanmaların kısa vadeli kısımları,0
kısa dönem kira yükümlülükleri,0
uzun vadeli borçlanmalar,2103429950
uzun dönem kira yükümlülükleri,0
ana ortaklığa ait özkaynaklar,6816569975
toplam kaynaklar,24116884776
hasılat,22859776392
esas faaliyet karı,1287372742
ana ortaklık payları,(75388629)
