Kalem,2025Q3
nakit ve nakit benzerleri,416732998
finansal yatırımlar,106635103
duran finansal yatırımlar,1127036554
kısa vadeli borçlanmalar,1583866535
uzun vadeli borçlanmaların kısa vadeli kısımları,354987499
kısa dönem kira yükümlülükleri,0
uzun vadeli borçlanmalar,373073861
uzun dönem kira yükümlülükleri,0
ana ortaklığa ait özkaynaklar,9759107759
toplam kaynaklar,17281651515
hasılat,14358528399
esas faaliyet karı,1513926582
ana ortaklık payları,663872673
