Kalem,2025Q3
nakit ve nakit benzerleri,2107101
finansal yatırımlar,98379
duran finansal yatırımlar,543275
kısa vadeli borçlanmalar,44477051
uzun vadeli borçlanmaların kısa vadeli kısımları,10027112
kısa dönem kira yükümlülükleri,691762
uzun vadeli borçlanmalar,29176430
uzun dönem kira yükümlülükleri,1395812
ana ortaklığa ait özkaynaklar,37375991
toplam kaynaklar,201735081
hasılat,107613387
esas faaliyet karı,(13778337)
ana ortaklık payları,(18298032)
