Kalem,2025Q3
nakit ve nakit benzerleri,54419914
finansal yatırımlar,98473999
duran finansal yatırımlar,93220565
kısa vadeli borçlanmalar,41635
uzun vadeli borçlanmaların kısa vadeli kısımları,213600
kısa dönem kira yükümlülükleri,0
uzun vadeli borçlanmalar,5417194
uzun dönem kira yükümlülükleri,0
ana ortaklığa ait özkaynaklar,354394686
toplam kaynaklar,467778910
hasılat,108966561
esas faaliyet karı,20657689
ana ortaklık payları,26277667
