Kalem,2025Q3
nakit ve nakit benzerleri,29570256
finansal yatırımlar,6245
duran finansal yatırımlar,5842024
kısa vadeli borçlanmalar,14520268
uzun vadeli borçlanmaların kısa vadeli kısımları,32439059
kısa dönem kira yükümlülükleri,0
uzun vadeli borçlanmalar,21513932
uzun dönem kira yükümlülükleri,0
ana ortaklığa ait özkaynaklar,40151407
toplam kaynaklar,129208588
hasılat,80925915
esas faaliyet karı,13352178
ana ortaklık payları,4593516
