Kalem,2025Q3
nakit ve nakit benzerleri,128279040
finansal yatırımlar,156173427
duran finansal yatırımlar,0
kısa vadeli borçlanmalar,479580
uzun vadeli borçlanmaların kısa vadeli kısımları,38000000
kısa dönem kira yükümlülükleri,686556
uzun vadeli borçlanmalar,12666622
uzun dönem kira yükümlülükleri,0
ana ortaklığa ait özkaynaklar,3925562586
toplam kaynaklar,4576668346
hasılat,2005063186
esas faaliyet karı,273840211
ana ortaklık payları,132877918
