Kalem,2026Q1
nakit ve nakit benzerleri,12223258121
finansal yatırımlar,0
duran finansal yatırımlar,0
kısa vadeli borçlanmalar,0
uzun vadeli borçlanmaların kısa vadeli kısımları,0
kısa dönem kira yükümlülükleri,5315749977
uzun vadeli borçlanmalar,0
uzun dönem kira yükümlülükleri,10387745636
ana ortaklığa ait özkaynaklar,38132118898
toplam kaynaklar,115776616885
hasılat,76316029767
esas faaliyet karı,(3726859473)
ana ortaklık payları,(735697133)
