Kalem,2026Q1
nakit ve nakit benzerleri,2467777
finansal yatırımlar,0
duran finansal yatırımlar,0
kısa vadeli borçlanmalar,0
uzun vadeli borçlanmaların kısa vadeli kısımları,90801
kısa dönem kira yükümlülükleri,0
uzun vadeli borçlanmalar,57973
uzun dönem kira yükümlülükleri,0
ana ortaklığa ait özkaynaklar,8353028
toplam kaynaklar,10425652
hasılat,1388374
esas faaliyet karı,264123
ana ortaklık payları,9266
