Kalem,2026Q1
nakit ve nakit benzerleri,71141
finansal yatırımlar,212420
duran finansal yatırımlar,131760
kısa vadeli borçlanmalar,71774
uzun vadeli borçlanmaların kısa vadeli kısımları,94816
kısa dönem kira yükümlülükleri,0
uzun vadeli borçlanmalar,647365
uzun dönem kira yükümlülükleri,0
ana ortaklığa ait özkaynaklar,966388
toplam kaynaklar,2158033
hasılat,257961
esas faaliyet karı,(2451)
ana ortaklık payları,9915
