Kalem,2026Q1
nakit ve nakit benzerleri,394203
finansal yatırımlar,51766
duran finansal yatırımlar,1088
kısa vadeli borçlanmalar,745838
uzun vadeli borçlanmaların kısa vadeli kısımları,372228
kısa dönem kira yükümlülükleri,0
uzun vadeli borçlanmalar,1834485
uzun dönem kira yükümlülükleri,0
ana ortaklığa ait özkaynaklar,12170740
toplam kaynaklar,23121502
hasılat,5233514
esas faaliyet karı,1504115
ana ortaklık payları,428918
