Kalem,2026Q1
nakit ve nakit benzerleri,30203849
finansal yatırımlar,0
duran finansal yatırımlar,0
kısa vadeli borçlanmalar,1248626320
uzun vadeli borçlanmaların kısa vadeli kısımları,0
kısa dönem kira yükümlülükleri,0
uzun vadeli borçlanmalar,2159339
uzun dönem kira yükümlülükleri,0
ana ortaklığa ait özkaynaklar,3023972122
toplam kaynaklar,4970166527
hasılat,824569660
esas faaliyet karı,244126659
ana ortaklık payları,40710262
