Kalem,2026Q1
nakit ve nakit benzerleri,957306257
finansal yatırımlar,0
duran finansal yatırımlar,301752
kısa vadeli borçlanmalar,793038881
uzun vadeli borçlanmaların kısa vadeli kısımları,1502933989
kısa dönem kira yükümlülükleri,343101190
uzun vadeli borçlanmalar,758998292
uzun dönem kira yükümlülükleri,533022268
ana ortaklığa ait özkaynaklar,5131323395
toplam kaynaklar,13935395499
hasılat,2044094216
esas faaliyet karı,256058460
ana ortaklık payları,229985505
