Kalem,2026Q1
nakit ve nakit benzerleri,2656012483
finansal yatırımlar,2939361500
duran finansal yatırımlar,7508311
kısa vadeli borçlanmalar,1664695511
uzun vadeli borçlanmaların kısa vadeli kısımları,2763654569
kısa dönem kira yükümlülükleri,371079460
uzun vadeli borçlanmalar,3549277486
uzun dönem kira yükümlülükleri,0
ana ortaklığa ait özkaynaklar,95458865905
toplam kaynaklar,113713833432
hasılat,997895263
esas faaliyet karı,841150338
ana ortaklık payları,618250934
