Kalem,2026Q1
nakit ve nakit benzerleri,79461672
finansal yatırımlar,0
duran finansal yatırımlar,281986
kısa vadeli borçlanmalar,126094745
uzun vadeli borçlanmaların kısa vadeli kısımları,33682174
kısa dönem kira yükümlülükleri,0
uzun vadeli borçlanmalar,89465862
uzun dönem kira yükümlülükleri,0
ana ortaklığa ait özkaynaklar,73314458
toplam kaynaklar,561803151
hasılat,130271680
esas faaliyet karı,234374
ana ortaklık payları,(1816779)
