Kalem,2026Q1
nakit ve nakit benzerleri,1174283628
finansal yatırımlar,197618471
duran finansal yatırımlar,629153
kısa vadeli borçlanmalar,1626176
uzun vadeli borçlanmaların kısa vadeli kısımları,434561445
kısa dönem kira yükümlülükleri,0
uzun vadeli borçlanmalar,882953528
uzun dönem kira yükümlülükleri,0
ana ortaklığa ait özkaynaklar,9551963345
toplam kaynaklar,11546056925
hasılat,982378623
esas faaliyet karı,330364867
ana ortaklık payları,58835982
