Kalem,2026Q1
nakit ve nakit benzerleri,1992762
finansal yatırımlar,119012
duran finansal yatırımlar,542998
kısa vadeli borçlanmalar,35830483
uzun vadeli borçlanmaların kısa vadeli kısımları,12643080
kısa dönem kira yükümlülükleri,737233
uzun vadeli borçlanmalar,46470569
uzun dönem kira yükümlülükleri,1293091
ana ortaklığa ait özkaynaklar,26375357
toplam kaynaklar,199425089
hasılat,21025333
esas faaliyet karı,(5220304)
ana ortaklık payları,(2833582)
