Kalem,2026Q1
nakit ve nakit benzerleri,123933482
finansal yatırımlar,222299
duran finansal yatırımlar,183427
kısa vadeli borçlanmalar,19202644
uzun vadeli borçlanmaların kısa vadeli kısımları,18828985
kısa dönem kira yükümlülükleri,0
uzun vadeli borçlanmalar,117595427
uzun dönem kira yükümlülükleri,0
ana ortaklığa ait özkaynaklar,295496351
toplam kaynaklar,576746036
hasılat,59684847
esas faaliyet karı,2427230
ana ortaklık payları,383856
