Kalem,2026Q1
nakit ve nakit benzerleri,104938346
finansal yatırımlar,117739654
duran finansal yatırımlar,0
kısa vadeli borçlanmalar,31936234
uzun vadeli borçlanmaların kısa vadeli kısımları,0
kısa dönem kira yükümlülükleri,0
uzun vadeli borçlanmalar,0
uzun dönem kira yükümlülükleri,0
ana ortaklığa ait özkaynaklar,5548282822
toplam kaynaklar,6346298838
hasılat,955086990
esas faaliyet karı,77903769
ana ortaklık payları,14599602
