Kalem,2026Q1
nakit ve nakit benzerleri,28909924
finansal yatırımlar,27126
duran finansal yatırımlar,4267881
kısa vadeli borçlanmalar,0
uzun vadeli borçlanmaların kısa vadeli kısımları,4908821
kısa dönem kira yükümlülükleri,0
uzun vadeli borçlanmalar,31631938
uzun dönem kira yükümlülükleri,0
ana ortaklığa ait özkaynaklar,88342093
toplam kaynaklar,229677789
hasılat,109236956
esas faaliyet karı,(4668834)
ana ortaklık payları,1597868
