Kalem,2026Q1
nakit ve nakit benzerleri,1602239624
finansal yatırımlar,0
duran finansal yatırımlar,0
kısa vadeli borçlanmalar,3189080388
uzun vadeli borçlanmaların kısa vadeli kısımları,821025366
kısa dönem kira yükümlülükleri,0
uzun vadeli borçlanmalar,709253
uzun dönem kira yükümlülükleri,0
ana ortaklığa ait özkaynaklar,10885731681
toplam kaynaklar,17882864640
hasılat,3942616929
esas faaliyet karı,805582202
ana ortaklık payları,260197818
