Kalem,2026Q1
nakit ve nakit benzerleri,69478273
finansal yatırımlar,0
duran finansal yatırımlar,0
kısa vadeli borçlanmalar,547197333
uzun vadeli borçlanmaların kısa vadeli kısımları,0
kısa dönem kira yükümlülükleri,0
uzun vadeli borçlanmalar,596718695
uzun dönem kira yükümlülükleri,0
ana ortaklığa ait özkaynaklar,3885250224
toplam kaynaklar,6477354197
hasılat,609564616
esas faaliyet karı,69165440
ana ortaklık payları,17081572
