Kalem,2026Q1
nakit ve nakit benzerleri,927141840
finansal yatırımlar,1916972317
duran finansal yatırımlar,13126261
kısa vadeli borçlanmalar,1418800099
uzun vadeli borçlanmaların kısa vadeli kısımları,621465662
kısa dönem kira yükümlülükleri,0
uzun vadeli borçlanmalar,476997390
uzun dönem kira yükümlülükleri,0
ana ortaklığa ait özkaynaklar,7693162624
toplam kaynaklar,13478926708
hasılat,2809148701
esas faaliyet karı,(30216186)
ana ortaklık payları,(73922352)
