Kalem,2026Q1
nakit ve nakit benzerleri,4503124
finansal yatırımlar,2195503
duran finansal yatırımlar,0
kısa vadeli borçlanmalar,0
uzun vadeli borçlanmaların kısa vadeli kısımları,0
kısa dönem kira yükümlülükleri,2719705
uzun vadeli borçlanmalar,0
uzun dönem kira yükümlülükleri,4189294
ana ortaklığa ait özkaynaklar,24772686
toplam kaynaklar,40501906
hasılat,13149770
esas faaliyet karı,326907
ana ortaklık payları,224412
