Kalem,2026Q1
nakit ve nakit benzerleri,56606949
finansal yatırımlar,12724577
duran finansal yatırımlar,9067844
kısa vadeli borçlanmalar,22579154
uzun vadeli borçlanmaların kısa vadeli kısımları,2683694
kısa dönem kira yükümlülükleri,23385627
uzun vadeli borçlanmalar,26043826
uzun dönem kira yükümlülükleri,164173880
ana ortaklığa ait özkaynaklar,115747897
toplam kaynaklar,421116418
hasılat,32760718
esas faaliyet karı,(4724610)
ana ortaklık payları,(7758354)
