Kalem,2026Q1
nakit ve nakit benzerleri,601882732
finansal yatırımlar,113469742
duran finansal yatırımlar,0
kısa vadeli borçlanmalar,5831448
uzun vadeli borçlanmaların kısa vadeli kısımları,4596736
kısa dönem kira yükümlülükleri,16447678
uzun vadeli borçlanmalar,6291545
uzun dönem kira yükümlülükleri,55750507
ana ortaklığa ait özkaynaklar,2222618346
toplam kaynaklar,3242801039
hasılat,650917134
esas faaliyet karı,3087274
ana ortaklık payları,24611802
