Kalem,2026Q1
nakit ve nakit benzerleri,30437489
finansal yatırımlar,10202
duran finansal yatırımlar,968254
kısa vadeli borçlanmalar,2860830
uzun vadeli borçlanmaların kısa vadeli kısımları,18513723
kısa dönem kira yükümlülükleri,0
uzun vadeli borçlanmalar,120602727
uzun dönem kira yükümlülükleri,0
ana ortaklığa ait özkaynaklar,243598033
toplam kaynaklar,601472370
hasılat,64858147
esas faaliyet karı,12415060
ana ortaklık payları,10457008
