Kalem,2026Q1
nakit ve nakit benzerleri,7295704327
finansal yatırımlar,71214085
duran finansal yatırımlar,17592547
kısa vadeli borçlanmalar,12944503464
uzun vadeli borçlanmaların kısa vadeli kısımları,2315778638
kısa dönem kira yükümlülükleri,0
uzun vadeli borçlanmalar,1307628821
uzun dönem kira yükümlülükleri,0
ana ortaklığa ait özkaynaklar,17091099555
toplam kaynaklar,43474249782
hasılat,10055910733
esas faaliyet karı,(913293214)
ana ortaklık payları,(1275590032)
