Kalem,2025Q1
nakit ve nakit benzerleri,3800613
finansal yatırımlar,0
duran finansal yatırımlar,3644412
kısa vadeli borçlanmalar,6559137
uzun vadeli borçlanmaların kısa vadeli kısımları,2799689
kısa dönem kira yükümlülükleri,0
uzun vadeli borçlanmalar,5743253
uzun dönem kira yükümlülükleri,0
ana ortaklığa ait özkaynaklar,55092483
toplam kaynaklar,105978665
hasılat,42039615
esas faaliyet karı,2764347
ana ortaklık payları,576797
