Kalem,2025Q1
nakit ve nakit benzerleri,2658167
finansal yatırımlar,92800
duran finansal yatırımlar,499383
kısa vadeli borçlanmalar,42133183
uzun vadeli borçlanmaların kısa vadeli kısımları,4564592
kısa dönem kira yükümlülükleri,585813
uzun vadeli borçlanmalar,21411137
uzun dönem kira yükümlülükleri,1415874
ana ortaklığa ait özkaynaklar,43953715
toplam kaynaklar,184449455
hasılat,31461435
esas faaliyet karı,(3887380)
ana ortaklık payları,(5076976)
