Kalem,2025Q1
nakit ve nakit benzerleri,446262197
finansal yatırımlar,121749458
duran finansal yatırımlar,19114983
kısa vadeli borçlanmalar,340000000
uzun vadeli borçlanmaların kısa vadeli kısımları,0
kısa dönem kira yükümlülükleri,14254173
uzun vadeli borçlanmalar,0
uzun dönem kira yükümlülükleri,49981147
ana ortaklığa ait özkaynaklar,2311534409
toplam kaynaklar,3117490381
hasılat,345092211
esas faaliyet karı,47697509
ana ortaklık payları,65731405
