Kalem,2025Q1
nakit ve nakit benzerleri,799488118
finansal yatırımlar,330624658
duran finansal yatırımlar,4334728
kısa vadeli borçlanmalar,321384172
uzun vadeli borçlanmaların kısa vadeli kısımları,590777053
kısa dönem kira yükümlülükleri,0
uzun vadeli borçlanmalar,992031261
uzun dönem kira yükümlülükleri,0
ana ortaklığa ait özkaynaklar,8725063775
toplam kaynaklar,13765036607
hasılat,3489370557
esas faaliyet karı,(75159169)
ana ortaklık payları,16451680
