Kalem,2025Q1
nakit ve nakit benzerleri,12171872
finansal yatırımlar,2108034141
duran finansal yatırımlar,0
kısa vadeli borçlanmalar,0
uzun vadeli borçlanmaların kısa vadeli kısımları,1194808619
kısa dönem kira yükümlülükleri,0
uzun vadeli borçlanmalar,923722556
uzun dönem kira yükümlülükleri,0
ana ortaklığa ait özkaynaklar,6522010969
toplam kaynaklar,10830476353
hasılat,2107801908
esas faaliyet karı,(42910883)
ana ortaklık payları,(195980347)
