Kalem,2025Q1
nakit ve nakit benzerleri,88821
finansal yatırımlar,120076
duran finansal yatırımlar,67125
kısa vadeli borçlanmalar,57514
uzun vadeli borçlanmaların kısa vadeli kısımları,0
kısa dönem kira yükümlülükleri,0
uzun vadeli borçlanmalar,398942
uzun dönem kira yükümlülükleri,0
ana ortaklığa ait özkaynaklar,717346
toplam kaynaklar,1534946
hasılat,176712
esas faaliyet karı,(2879)
ana ortaklık payları,(1818)
