Kalem,2025Q1
nakit ve nakit benzerleri,3614754
finansal yatırımlar,0
duran finansal yatırımlar,0
kısa vadeli borçlanmalar,1733658
uzun vadeli borçlanmaların kısa vadeli kısımları,591882
kısa dönem kira yükümlülükleri,845841
uzun vadeli borçlanmalar,2003052
uzun dönem kira yükümlülükleri,5335162
ana ortaklığa ait özkaynaklar,26114774
toplam kaynaklar,56168004
hasılat,11754257
esas faaliyet karı,2256919
ana ortaklık payları,1169766
