Kalem,2025Q1
nakit ve nakit benzerleri,897053168
finansal yatırımlar,211761644
duran finansal yatırımlar,445315
kısa vadeli borçlanmalar,910842
uzun vadeli borçlanmaların kısa vadeli kısımları,340603638
kısa dönem kira yükümlülükleri,0
uzun vadeli borçlanmalar,753506029
uzun dönem kira yükümlülükleri,0
ana ortaklığa ait özkaynaklar,6846350238
toplam kaynaklar,8321308785
hasılat,796728524
esas faaliyet karı,295060738
ana ortaklık payları,76416297
