Kalem,2025Q1
nakit ve nakit benzerleri,11602603
finansal yatırımlar,5447472
duran finansal yatırımlar,6178391
kısa vadeli borçlanmalar,87544
uzun vadeli borçlanmaların kısa vadeli kısımları,725974
kısa dönem kira yükümlülükleri,0
uzun vadeli borçlanmalar,822379
uzun dönem kira yükümlülükleri,0
ana ortaklığa ait özkaynaklar,107780545
toplam kaynaklar,128497378
hasılat,1838835
esas faaliyet karı,1084509
ana ortaklık payları,757098
